Log file open, 02/03/23 21:15:27
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657C7E00][000005E366307800 52] iPadPro4_11, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657C8000][000005E36630A000 52] iPadPro3_129, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657C7200][000005E36630C800 52] iPadPro4_129, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657C7400][000005E3662F2800 52] iPadPro5_129, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657C5600][000005E366310000 52] iPadPro6_129, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657C8800][000005E366315000 52] AppleTV, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657C5C00][000005E366317800 52] AppleTV4K, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657C8A00][000005E36631A000 52] AppleTV2_4K, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657C8E00][000005E36631C800 52] TVOS, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CA000][000005E366330000 52] Mac, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CA200][000005E366332800 52] MacEditor, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657C8C00][000005E366337800 52] MacClient, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657C9200][000005E36633A000 52] MacServer, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CAA00][000005E366302800 52] Linux, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657C8600][000005E366312800 52] LinuxEditor, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657C9000][000005E36633C800 52] LinuxArm64Editor, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657C9E00][000005E366320000 52] LinuxArm64, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657C8200][000005E366325000 52] LinuxClient, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657C9A00][000005E366327800 52] LinuxArm64Client, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657C7600][000005E36632A000 52] LinuxServer, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657C6600][000005E36632C800 52] LinuxArm64Server, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657C6C00][000005E366335000 52] Android, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657C9400][000005E366340000 52] Android_Preview_OpenGL, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CA400][000005E366345000 52] Android_Preview_Vulkan, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CAC00][000005E366347800 52] Android_Low, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CB000][000005E36634A000 52] Android_Mid, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657C8400][000005E36634C800 52] Android_High, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CAE00][000005E366322800 52] Android_Default, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657C9800][000005E3662B0000 52] Android_Adreno4xx, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CB800][000005E3662B5000 52] Android_Adreno5xx_Low, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657C9C00][000005E3662B7800 52] Android_Adreno5xx, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CBA00][000005E3662BA000 52] Android_Adreno6xx, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CBE00][000005E3662BC800 52] Android_Adreno6xx_Vulkan, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CC000][000005E366342800 52] Android_Adreno7xx, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CB200][000005E366350000 52] Android_Adreno7xx_Vulkan, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CB400][000005E366355000 52] Android_Mali_T6xx, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657C7C00][000005E366357800 52] Android_Mali_T7xx, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CC800][000005E36635A000 52] Android_Mali_T8xx, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657C9600][000005E36635C800 52] Android_Mali_G71, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CCA00][000005E3662B2800 52] Android_Mali_G72, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CCE00][000005E366360000 52] Android_Mali_G72_Vulkan, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CD000][000005E366365000 52] Android_Mali_G76, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CC200][000005E366367800 52] Android_Mali_G76_Vulkan, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CC400][000005E36636A000 52] Android_Mali_G77, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CA800][000005E36636C800 52] Android_Mali_G77_Vulkan, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CD800][000005E366352800 52] Android_Mali_G78, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CA600][000005E366370000 52] Android_Mali_G78_Vulkan, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CDA00][000005E366375000 52] Android_Mali_G710, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CDE00][000005E366377800 52] Android_Mali_G710_Vulkan, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CE000][000005E36637A000 52] Android_Xclipse_920, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CD200][000005E36637C800 52] Android_Xclipse_920_Vulkan, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CD400][000005E366362800 52] Android_Vulkan_SM5, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CB600][000005E366380000 52] Android_PowerVR_G6xxx, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CE800][000005E366385000 52] Android_PowerVR_GT7xxx, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CBC00][000005E366387800 52] Android_PowerVR_GE8xxx, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CDC00][000005E36638A000 52] Android_PowerVR_GM9xxx, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CF000][000005E36638C800 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CE600][000005E366372800 52] Android_TegraK1, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CFA00][000005E366390000 52] Android_Unknown_Vulkan, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CE200][000005E366395000 52] Oculus_Quest, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CF400][000005E366397800 52] Oculus_Quest2, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: 	[000005E3657CCC00][000005E36639A000 52] HoloLens, 
[2023.02.03-20.15.31:392][  0]LogDeviceProfileManager: Active device profile: [000005E3657C1200][000005E35EEBC800 52] WindowsEditor
[2023.02.03-20.15.31:392][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.02.03-20.15.31:392][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../lubjam/Korzonki2023/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.02.03-20.15.31:393][  0]LogShaderCompilers: Display: Shader autogen file written: ../../../../../lubjam/Korzonki2023/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.02.03-20.15.31:393][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../lubjam/Korzonki2023/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.02.03-20.15.31:394][  0]LogShaderCompilers: Display: Shader autogen file written: ../../../../../lubjam/Korzonki2023/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.02.03-20.15.31:397][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.02.03-20.15.31:397][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.03-20.15.31:397][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.03-20.15.31:397][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.03-20.15.31:397][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.19041.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2023.02.03-20.15.31:401][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="E:/lubjam/Korzonki2023/KorzonkiOne.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="E:/lubjam/Korzonki2023/Intermediate/TurnkeyReport_1.log" -log="E:/lubjam/Korzonki2023/Intermediate/TurnkeyLog_1.log" -project="E:/lubjam/Korzonki2023/KorzonkiOne.uproject"  -Device=Win64@LAPTOP-1S03B0VQ'
[2023.02.03-20.15.31:401][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""E:/EpicGames/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="E:/lubjam/Korzonki2023/KorzonkiOne.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="E:/lubjam/Korzonki2023/Intermediate/TurnkeyReport_1.log" -log="E:/lubjam/Korzonki2023/Intermediate/TurnkeyLog_1.log" -project="E:/lubjam/Korzonki2023/KorzonkiOne.uproject"  -Device=Win64@LAPTOP-1S03B0VQ" -nocompile -nocompileuat ]
[2023.02.03-20.15.31:443][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
